minbound,shape,unit
-55500,38,1500
-7500,24,1500
0,24,3000

IX,IY,IZ,value
7,0,0,0
7,0,1,0
7,0,2,0
7,0,3,0
7,0,4,0
7,0,5,0
7,0,6,0
7,0,7,0
7,0,8,0
7,0,9,0
7,0,10,0
7,0,11,0
7,0,12,0
7,0,13,0
7,0,14,0
7,0,15,0
7,0,16,0
7,0,17,0
7,0,18,0
7,0,19,0
7,0,20,0
7,0,21,0
7,0,22,0
7,0,23,0
7,1,0,0.746611
7,1,1,0.77946
7,1,2,0.808351
7,1,3,0.831238
7,1,4,0
7,1,5,0
7,1,6,0
7,1,7,0
7,1,8,0
7,1,9,0
7,1,10,0
7,1,11,0
7,1,12,0
7,1,13,0
7,1,14,0
7,1,15,0
7,1,16,0
7,1,17,0
7,1,18,0
7,1,19,0
7,1,20,0
7,1,21,0
7,1,22,0
7,1,23,0
7,2,0,0.734562
7,2,1,0.765716
7,2,2,0.792683
7,2,3,0.813636
7,2,4,0
7,2,5,0
7,2,6,0
7,2,7,0
7,2,8,0
7,2,9,0
7,2,10,0
7,2,11,0
7,2,12,0
7,2,13,0
7,2,14,0
7,2,15,0
7,2,16,0
7,2,17,0
7,2,18,0
7,2,19,0
7,2,20,0
7,2,21,0
7,2,22,0
7,2,23,0
7,3,0,0.721391
7,3,1,0.750892
7,3,2,0.776067
7,3,3,0.795311
7,3,4,0
7,3,5,0
7,3,6,0
7,3,7,0
7,3,8,0
7,3,9,0
7,3,10,0
7,3,11,0
7,3,12,0
7,3,13,0
7,3,14,0
7,3,15,0
7,3,16,0
7,3,17,0
7,3,18,0
7,3,19,0
7,3,20,0
7,3,21,0
7,3,22,0
7,3,23,0
7,4,0,0.707247
7,4,1,0.735169
7,4,2,0.758697
7,4,3,0.776441
7,4,4,0
7,4,5,0
7,4,6,0
7,4,7,0
7,4,8,0
7,4,9,0
7,4,10,0
7,4,11,0
7,4,12,0
7,4,13,0
7,4,14,0
7,4,15,0
7,4,16,0
7,4,17,0
7,4,18,0
7,4,19,0
7,4,20,0
7,4,21,0
7,4,22,0
7,4,23,0
7,5,0,0.692266
7,5,1,0.718697
7,5,2,0.740726
7,5,3,0.757154
7,5,4,0
7,5,5,0
7,5,6,0
7,5,7,0
7,5,8,0
7,5,9,0
7,5,10,0
7,5,11,0
7,5,12,0
7,5,13,0
7,5,14,0
7,5,15,0
7,5,16,0
7,5,17,0
7,5,18,0
7,5,19,0
7,5,20,0
7,5,21,0
7,5,22,0
7,5,23,0
7,6,0,0.676564
7,6,1,0.7016
7,6,2,0.72227
7,6,3,0.73754
7,6,4,0
7,6,5,0.748271
7,6,6,0.742904
7,6,7,0.730762
7,6,8,0.712702
7,6,9,0.689757
7,6,10,0.662923
7,6,11,0.633051
7,6,12,0.600824
7,6,13,0.566766
7,6,14,0.531277
7,6,15,0.494657
7,6,16,0.457136
7,6,17,0.418889
7,6,18,0.380049
7,6,19,0.340721
7,6,20,0.300988
7,6,21,0.260915
7,6,22,0
7,6,23,0
7,7,0,0.66024
7,7,1,0.683981
7,7,2,0.70342
7,7,3,0.717669
7,7,4,0
7,7,5,0.727616
7,7,6,0.722648
7,7,7,0.711356
7,7,8,0.694442
7,7,9,0.672775
7,7,10,0.64723
7,7,11,0.618585
7,7,12,0.587487
7,7,13,0.554447
7,7,14,0.519868
7,7,15,0.484057
7,7,16,0.447255
7,7,17,0.409647
7,7,18,0.371378
7,7,19,0.332561
7,7,20,0.293286
7,7,21,0.253627
7,7,22,0
7,7,23,0
7,8,0,0.643381
7,8,1,0.665921
7,8,2,0.684246
7,8,3,0.69759
7,8,4,0
7,8,5,0.706855
7,8,6,0.702233
7,8,7,0.691689
7,8,8,0.675799
7,8,9,0.655301
7,8,10,0.630964
7,8,11,0.603493
7,8,12,0.573493
7,8,13,0.541461
7,8,14,0.507793
7,8,15,0.472802
7,8,16,0.436735
7,8,17,0.399786
7,8,18,0.362108
7,8,19,0.323823
7,8,20,0.285028
7,8,21,0.245803
7,8,22,0
7,8,23,0
7,9,0,0.626057
7,9,1,0.647488
7,9,2,0.664804
7,9,3,0.677343
7,9,4,0
7,9,5,0.68601
7,9,6,0.681691
7,9,7,0.671806
7,9,8,0.656835
7,9,9,0.637408
7,9,10,0.614198
7,9,11,0.587843
7,9,12,0.558906
7,9,13,0.527862
7,9,14,0.4951
7,9,15,0.460933
7,9,16,0.425611
7,9,17,0.389334
7,9,18,0.352264
7,9,19,0.314528
7,9,20,0.276232
7,9,21,0.237458
7,9,22,0
7,9,23,0
7,10,0,0.608332
7,10,1,0.628738
7,10,2,0.645138
7,10,3,0.656957
7,10,4,0
7,10,5,0.665096
7,10,6,0.661043
7,10,7,0.651744
7,10,8,0.637601
7,10,9,0.619154
7,10,10,0.596994
7,10,11,0.571696
7,10,12,0.543782
7,10,13,0.513703
7,10,14,0.481835
7,10,15,0.448489
7,10,16,0.413916
7,10,17,0.378322
7,10,18,0.341872
7,10,19,0.3047
7,10,20,0.266917
7,10,21,0.228611
7,10,22,0
7,10,23,0
7,11,0,0.590257
7,11,1,0.609717
7,11,2,0.625283
7,11,3,0.636456
7,11,4,0
7,11,5,0.644126
7,11,6,0.64031
7,11,7,0.631533
7,11,8,0.618138
7,11,9,0.600589
7,11,10,0.579406
7,11,11,0.555107
7,11,12,0.528174
7,11,13,0.499031
7,11,14,0.468041
7,11,15,0.435509
7,11,16,0.401686
7,11,17,0.366779
7,11,18,0.330957
7,11,19,0.29436
7,11,20,0.257102
7,11,21,0.219279
7,11,22,0
7,11,23,0
7,12,0,0.571876
7,12,1,0.590461
7,12,2,0.605268
7,12,3,0.615859
7,12,4,0
7,12,5,0.623109
7,12,6,0.619503
7,12,7,0.611196
7,12,8,0.598479
7,12,9,0.581754
7,12,10,0.561479
7,12,11,0.538123
7,12,12,0.512126
7,12,13,0.483889
7,12,14,0.453758
7,12,15,0.422029
7,12,16,0.388952
7,12,17,0.354733
7,12,18,0.319545
7,12,19,0.283531
7,12,20,0.246808
7,12,21,0.209477
7,12,22,0
7,12,23,0
7,13,0,0.553227
7,13,1,0.571004
7,13,2,0.585116
7,13,3,0.595179
7,13,4,0
7,13,5,0.602052
7,13,6,0.598635
7,13,7,0.590752
7,13,8,0.578651
7,13,9,0.562684
7,13,10,0.543255
7,13,11,0.520786
7,13,12,0.495682
7,13,13,0.468317
7,13,14,0.439022
7,13,15,0.408083
7,13,16,0.375744
7,13,17,0.342212
7,13,18,0.30766
7,13,19,0.272233
7,13,20,0.236054
7,13,21,0.199224
7,13,22,0
7,13,23,0
7,14,0,0.534343
7,14,1,0.551371
7,14,2,0.564845
7,14,3,0.574429
7,14,4,0
7,14,5,0.580962
7,14,6,0.577716
7,14,7,0.570215
7,14,8,0.558677
7,14,9,0.543408
7,14,10,0.524767
7,14,11,0.503133
7,14,12,0.478879
7,14,13,0.452353
7,14,14,0.423869
7,14,15,0.393702
7,14,16,0.362092
7,14,17,0.329242
7,14,18,0.295326
7,14,19,0.26049
7,14,20,0.224859
7,14,21,0.188537
7,14,22,0
7,14,23,0
7,15,0,0.515251
7,15,1,0.531584
7,15,2,0.544473
7,15,3,0.553619
7,15,4,0
7,15,5,0.559842
7,15,6,0.556751
7,15,7,0.5496
7,15,8,0.538577
7,15,9,0.523952
7,15,10,0.506044
7,15,11,0.485197
7,15,12,0.46175
7,15,13,0.43603
7,15,14,0.408331
7,15,15,0.378918
7,15,16,0.348024
7,15,17,0.31585
7,15,18,0.282566
7,15,19,0.248322
7,15,20,0.213241
7,15,21,0.177432
7,15,22,0
7,15,23,0
7,16,0,0.495974
7,16,1,0.511662
7,16,2,0.524011
7,16,3,0.532756
7,16,4,0
7,16,5,0.538698
7,16,6,0.535748
7,16,7,0.528915
7,16,8,0.518366
7,16,9,0.504337
7,16,10,0.487113
7,16,11,0.467006
7,16,12,0.444326
7,16,13,0.419377
7,16,14,0.392437
7,16,15,0.363759
7,16,16,0.333567
7,16,17,0.302059
7,16,18,0.269403
7,16,19,0.235748
7,16,20,0.20122
7,16,21,0.165926
7,16,22,0
7,16,23,0
7,17,0,0.476533
7,17,1,0.491621
7,17,2,0.503471
7,17,3,0.511848
7,17,4,0
7,17,5,0.517533
7,17,6,0.514711
7,17,7,0.50817
7,17,8,0.498057
7,17,9,0.48458
7,17,10,0.467996
7,17,11,0.448585
7,17,12,0.426634
7,17,13,0.402423
7,17,14,0.376214
7,17,15,0.34825
7,17,16,0.318745
7,17,17,0.287892
7,17,18,0.255858
7,17,19,0.222789
7,17,20,0.188812
7,17,21,0.154036
7,17,22,0
7,17,23,0
7,18,0,0.456945
7,18,1,0.471474
7,18,2,0.482862
7,18,3,0.4909
7,18,4,0
7,18,5,0.496348
7,18,6,0.493644
7,18,7,0.487372
7,18,8,0.477661
7,18,9,0.464698
7,18,10,0.448712
7,18,11,0.429957
7,18,12,0.408697
7,18,13,0.385192
7,18,14,0.359688
7,18,15,0.332416
7,18,16,0.303582
7,18,17,0.273372
7,18,18,0.241952
7,18,19,0.209464
7,18,20,0.176036
7,18,21,0.141778
7,18,22,0
7,18,23,0
7,19,0,0.437227
7,19,1,0.451233
7,19,2,0.462192
7,19,3,0.469917
7,19,4,0
7,19,5,0.475147
7,19,6,0.472552
7,19,7,0.466528
7,19,8,0.45719
7,19,9,0.444704
7,19,10,0.429278
7,19,11,0.411141
7,19,12,0.390537
7,19,13,0.367707
7,19,14,0.342882
7,19,15,0.316279
7,19,16,0.288098
7,19,17,0.258519
7,19,18,0.227703
7,19,19,0.195791
7,19,20,0.162909
7,19,21,0.129167
7,19,22,0
7,19,23,0
7,20,0,0.41739
7,20,1,0.430908
7,20,2,0.441469
7,20,3,0.448902
7,20,4,0
7,20,5,0
7,20,6,0
7,20,7,0
7,20,8,0
7,20,9,0
7,20,10,0
7,20,11,0
7,20,12,0
7,20,13,0
7,20,14,0
7,20,15,0
7,20,16,0
7,20,17,0
7,20,18,0
7,20,19,0
7,20,20,0
7,20,21,0
7,20,22,0
7,20,23,0
7,21,0,0.397447
7,21,1,0.410508
7,21,2,0.420696
7,21,3,0.42786
7,21,4,0
7,21,5,0
7,21,6,0
7,21,7,0
7,21,8,0
7,21,9,0
7,21,10,0
7,21,11,0
7,21,12,0
7,21,13,0
7,21,14,0
7,21,15,0
7,21,16,0
7,21,17,0
7,21,18,0
7,21,19,0
7,21,20,0
7,21,21,0
7,21,22,0
7,21,23,0
7,22,0,0.377409
7,22,1,0.39004
7,22,2,0.399881
7,22,3,0.406793
7,22,4,0
7,22,5,0
7,22,6,0
7,22,7,0
7,22,8,0
7,22,9,0
7,22,10,0
7,22,11,0
7,22,12,0
7,22,13,0
7,22,14,0
7,22,15,0
7,22,16,0
7,22,17,0
7,22,18,0
7,22,19,0
7,22,20,0
7,22,21,0
7,22,22,0
7,22,23,0
7,23,0,0
7,23,1,0
7,23,2,0
7,23,3,0
7,23,4,0
7,23,5,0
7,23,6,0
7,23,7,0
7,23,8,0
7,23,9,0
7,23,10,0
7,23,11,0
7,23,12,0
7,23,13,0
7,23,14,0
7,23,15,0
7,23,16,0
7,23,17,0
7,23,18,0
7,23,19,0
7,23,20,0
7,23,21,0
7,23,22,0
7,23,23,0
8,0,0,0
8,0,1,0
8,0,2,0
8,0,3,0
8,0,4,0
8,0,5,0
8,0,6,0
8,0,7,0
8,0,8,0
8,0,9,0
8,0,10,0
8,0,11,0
8,0,12,0
8,0,13,0
8,0,14,0
8,0,15,0
8,0,16,0
8,0,17,0
8,0,18,0
8,0,19,0
8,0,20,0
8,0,21,0
8,0,22,0
8,0,23,0
8,1,0,0.751422
8,1,1,0.785006
8,1,2,0.81476
8,1,3,0.838553
8,1,4,0
8,1,5,0
8,1,6,0
8,1,7,0
8,1,8,0
8,1,9,0
8,1,10,0
8,1,11,0
8,1,12,0
8,1,13,0
8,1,14,0
8,1,15,0
8,1,16,0
8,1,17,0
8,1,18,0
8,1,19,0
8,1,20,0
8,1,21,0
8,1,22,0
8,1,23,0
8,2,0,0.739152
8,2,1,0.770929
8,2,2,0.798593
8,2,3,0.820233
8,2,4,0
8,2,5,0
8,2,6,0
8,2,7,0
8,2,8,0
8,2,9,0
8,2,10,0
8,2,11,0
8,2,12,0
8,2,13,0
8,2,14,0
8,2,15,0
8,2,16,0
8,2,17,0
8,2,18,0
8,2,19,0
8,2,20,0
8,2,21,0
8,2,22,0
8,2,23,0
8,3,0,0.72576
8,3,1,0.755788
8,3,2,0.781526
8,3,3,0.801299
8,3,4,0
8,3,5,0
8,3,6,0
8,3,7,0
8,3,8,0
8,3,9,0
8,3,10,0
8,3,11,0
8,3,12,0
8,3,13,0
8,3,14,0
8,3,15,0
8,3,16,0
8,3,17,0
8,3,18,0
8,3,19,0
8,3,20,0
8,3,21,0
8,3,22,0
8,3,23,0
8,4,0,0.711402
8,4,1,0.739769
8,4,2,0.763755
8,4,3,0.78191
8,4,4,0
8,4,5,0
8,4,6,0
8,4,7,0
8,4,8,0
8,4,9,0
8,4,10,0
8,4,11,0
8,4,12,0
8,4,13,0
8,4,14,0
8,4,15,0
8,4,16,0
8,4,17,0
8,4,18,0
8,4,19,0
8,4,20,0
8,4,21,0
8,4,22,0
8,4,23,0
8,5,0,0.696216
8,5,1,0.723023
8,5,2,0.745426
8,5,3,0.762179
8,5,4,0
8,5,5,0
8,5,6,0
8,5,7,0
8,5,8,0
8,5,9,0
8,5,10,0
8,5,11,0
8,5,12,0
8,5,13,0
8,5,14,0
8,5,15,0
8,5,16,0
8,5,17,0
8,5,18,0
8,5,19,0
8,5,20,0
8,5,21,0
8,5,22,0
8,5,23,0
8,6,0,0.68032
8,6,1,0.705675
8,6,2,0.726653
8,6,3,0.742182
8,6,4,0
8,6,5,0.753115
8,6,6,0.747645
8,6,7,0.735285
8,6,8,0.716937
8,6,9,0.693675
8,6,10,0.666525
8,6,11,0.636357
8,6,12,0.603861
8,6,13,0.569563
8,6,14,0.53386
8,6,15,0.497053
8,6,16,0.459366
8,6,17,0.420971
8,6,18,0.382
8,6,19,0.342555
8,6,20,0.302718
8,6,21,0.26255
8,6,22,0
8,6,23,0
8,7,0,0.663814
8,7,1,0.687826
8,7,2,0.70752
8,7,3,0.721979
8,7,4,0
8,7,5,0.732086
8,7,6,0.727037
8,7,7,0.715571
8,7,8,0.69842
8,7,9,0.676486
8,7,10,0.65067
8,7,11,0.621765
8,7,12,0.590425
8,7,13,0.557166
8,7,14,0.522389
8,7,15,0.486403
8,7,16,0.449445
8,7,17,0.411697
8,7,18,0.373302
8,7,19,0.334373
8,7,20,0.294997
8,7,21,0.255247
8,7,22,0
8,7,23,0
8,8,0,0.646783
8,8,1,0.669555
8,8,2,0.688094
8,8,3,0.70161
8,8,4,0
8,8,5,0.711004
8,8,6,0.706317
8,8,7,0.695631
8,8,8,0.679545
8,8,9,0.658823
8,8,10,0.634251
8,8,11,0.60655
8,8,12,0.576334
8,8,13,0.544102
8,8,14,0.510252
8,8,15,0.475098
8,8,16,0.438883
8,8,17,0.401801
8,8,18,0.364004
8,8,19,0.325611
8,8,20,0.286719
8,8,21,0.247406
8,8,22,0
8,8,23,0
8,9,0,0.629301
8,9,1,0.650931
8,9,2,0.668427
8,9,3,0.681108
8,9,4,0
8,9,5,0.68988
8,9,6,0.685508
8,9,7,0.675506
8,9,8,0.660372
8,9,9,0.640754
8,9,10,0.617341
8,9,11,0.590783
8,9,12,0.561653
8,9,13,0.530427
8,9,14,0.497498
8,9,15,0.463178
8,9,16,0.427717
8,9,17,0.391315
8,9,18,0.354131
8,9,19,0.316292
8,9,20,0.277902
8,9,21,0.239044
8,9,22,0
8,9,23,0
8,10,0,0.611428
8,10,1,0.632005
8,10,2,0.648558
8,10,3,0.660496
8,10,4,0
8,10,5,0.668722
8,10,6,0.664625
8,10,7,0.655229
8,10,8,0.640949
8,10,9,0.622338
8,10,10,0.600002
8,10,11,0.574525
8,10,12,0.546437
8,10,13,0.516193
8,10,14,0.484171
8,10,15,0.450683
8,10,16,0.415981
8,10,17,0.380268
8,10,18,0.343709
8,10,19,0.306439
8,10,20,0.268566
8,10,21,0.230179
8,10,22,0
8,10,23,0
8,11,0,0.593215
8,11,1,0.612823
8,11,2,0.62852
8,11,3,0.639794
8,11,4,0
8,11,5,0.647536
8,11,6,0.643683
8,11,7,0.634825
8,11,8,0.621314
8,11,9,0.603624
8,11,10,0.582287
8,11,11,0.55783
8,11,12,0.53074
8,11,13,0.501447
8,11,14,0.470316
8,11,15,0.437653
8,11,16,0.403708
8,11,17,0.368689
8,11,18,0.332765
8,11,19,0.296074
8,11,20,0.25873
8,11,21,0.220827
8,11,22,0
8,11,23,0
8,12,0,0.574706
8,12,1,0.593421
8,12,2,0.608339
8,12,3,0.619015
8,12,4,0
8,12,5,0.626327
8,12,6,0.62269
8,12,7,0.614314
8,12,8,0.601498
8,12,9,0.584651
8,12,10,0.564242
8,12,11,0.540745
8,12,12,0.514608
8,12,13,0.486234
8,12,14,0.455973
8,12,15,0.424122
8,12,16,0.390931
8,12,17,0.356607
8,12,18,0.321322
8,12,19,0.285218
8,12,20,0.248413
8,12,21,0.211006
8,12,22,0
8,12,23,0
8,13,0,0.555939
8,13,1,0.573829
8,13,2,0.588037
8,13,3,0.598173
8,13,4,0
8,13,5,0.605098
8,13,6,0.601656
8,13,7,0.593713
8,13,8,0.581527
8,13,9,0.565454
8,13,10,0.545907
8,13,11,0.523312
8,13,12,0.498083
8,13,13,0.470594
8,13,14,0.441179
8,13,15,0.410126
8,13,16,0.377681
8,13,17,0.34405
8,13,18,0.309406
8,13,19,0.273895
8,13,20,0.237637
8,13,21,0.200734
8,13,22,0
8,13,23,0
8,14,0,0.536944
8,14,1,0.554071
8,14,2,0.56763
8,14,3,0.577276
8,14,4,0
8,14,5,0.583854
8,14,6,0.580585
8,14,7,0.573034
8,14,8,0.561422
8,14,9,0.546061
8,14,10,0.527315
8,14,11,0.505569
8,14,12,0.481202
8,14,13,0.454563
8,14,14,0.425969
8,14,15,0.395698
8,14,16,0.363988
8,14,17,0.331045
8,14,18,0.297042
8,14,19,0.262125
8,14,20,0.226418
8,14,21,0.190026
8,14,22,0
8,14,23,0
8,15,0,0.517748
8,15,1,0.534169
8,15,2,0.547132
8,15,3,0.556332
8,15,4,0
8,15,5,0.562595
8,15,6,0.559484
8,15,7,0.552289
8,15,8,0.541202
8,15,9,0.526496
8,15,10,0.508495
8,15,11,0.487548
8,15,12,0.463999
8,15,13,0.438175
8,15,14,0.410375
8,15,15,0.380866
8,15,16,0.349879
8,15,17,0.317617
8,15,18,0.284252
8,15,19,0.24993
8,15,20,0.214778
8,15,21,0.178901
8,15,22,0
8,15,23,0
8,16,0,0.498375
8,16,1,0.514141
8,16,2,0.526555
8,16,3,0.535348
8,16,4,0
8,16,5,0.541324
8,16,6,0.538356
8,16,7,0.531486
8,16,8,0.52088
8,16,9,0.506779
8,16,10,0.489473
8,16,11,0.469276
8,16,12,0.446504
8,16,13,0.421461
8,16,14,0.394428
8,16,15,0.36566
8,16,16,0.335382
8,16,17,0.303791
8,16,18,0.271058
8,16,19,0.23733
8,16,20,0.202733
8,16,21,0.167375
8,16,22,0
8,16,23,0
8,17,0,0.478845
8,17,1,0.494002
8,17,2,0.505909
8,17,3,0.514328
8,17,4,0
8,17,5,0.520042
8,17,6,0.517206
8,17,7,0.510632
8,17,8,0.500468
8,17,9,0.486928
8,17,10,0.470271
8,17,11,0.450779
8,17,12,0.428744
8,17,13,0.404447
8,17,14,0.378153
8,17,15,0.350105
8,17,16,0.32052
8,17,17,0.28959
8,17,18,0.257483
8,17,19,0.224345
8,17,20,0.190302
8,17,21,0.155465
8,17,22,0
8,17,23,0
8,18,0,0.459174
8,18,1,0.473764
8,18,2,0.485203
8,18,3,0.493278
8,18,4,0
8,18,5,0.498752
8,18,6,0.496035
8,18,7,0.489734
8,18,8,0.479979
8,18,9,0.466959
8,18,10,0.450907
8,18,11,0.43208
8,18,12,0.410743
8,18,13,0.387159
8,18,14,0.361577
8,18,15,0.334227
8,18,16,0.305318
8,18,17,0.275036
8,18,18,0.243546
8,18,19,0.210993
8,18,20,0.177503
8,18,21,0.143186
8,18,22,0
8,18,23,0
8,19,0,0.439377
8,19,1,0.453438
8,19,2,0.464443
8,19,3,0.4722
8,19,4,0
8,19,5,0.477453
8,19,6,0.474846
8,19,7,0.468797
8,19,8,0.459419
8,19,9,0.446883
8,19,10,0.431398
8,19,11,0.413196
8,19,12,0.392522
8,19,13,0.36962
8,19,14,0.344722
8,19,15,0.318048
8,19,16,0.289797
8,19,17,0.26015
8,19,18,0.229268
8,19,19,0.197294
8,19,20,0.164353
8,19,21,0.130555
8,19,22,0
8,19,23,0
8,20,0,0.419467
8,20,1,0.433034
8,20,2,0.443635
8,20,3,0.451098
8,20,4,0
8,20,5,0
8,20,6,0
8,20,7,0
8,20,8,0
8,20,9,0
8,20,10,0
8,20,11,0
8,20,12,0
8,20,13,0
8,20,14,0
8,20,15,0
8,20,16,0
8,20,17,0
8,20,18,0
8,20,19,0
8,20,20,0
8,20,21,0
8,20,22,0
8,20,23,0
8,21,0,0.399455
8,21,1,0.41256
8,21,2,0.422785
8,21,3,0.429975
8,21,4,0
8,21,5,0
8,21,6,0
8,21,7,0
8,21,8,0
8,21,9,0
8,21,10,0
8,21,11,0
8,21,12,0
8,21,13,0
8,21,14,0
8,21,15,0
8,21,16,0
8,21,17,0
8,21,18,0
8,21,19,0
8,21,20,0
8,21,21,0
8,21,22,0
8,21,23,0
8,22,0,0.379351
8,22,1,0.392023
8,22,2,0.401896
8,22,3,0.408832
8,22,4,0
8,22,5,0
8,22,6,0
8,22,7,0
8,22,8,0
8,22,9,0
8,22,10,0
8,22,11,0
8,22,12,0
8,22,13,0
8,22,14,0
8,22,15,0
8,22,16,0
8,22,17,0
8,22,18,0
8,22,19,0
8,22,20,0
8,22,21,0
8,22,22,0
8,22,23,0
8,23,0,0
8,23,1,0
8,23,2,0
8,23,3,0
8,23,4,0
8,23,5,0
8,23,6,0
8,23,7,0
8,23,8,0
8,23,9,0
8,23,10,0
8,23,11,0
8,23,12,0
8,23,13,0
8,23,14,0
8,23,15,0
8,23,16,0
8,23,17,0
8,23,18,0
8,23,19,0
8,23,20,0
8,23,21,0
8,23,22,0
8,23,23,0
9,0,0,0
9,0,1,0
9,0,2,0
9,0,3,0
9,0,4,0
9,0,5,0
9,0,6,0
9,0,7,0
9,0,8,0
9,0,9,0
9,0,10,0
9,0,11,0
9,0,12,0
9,0,13,0
9,0,14,0
9,0,15,0
9,0,16,0
9,0,17,0
9,0,18,0
9,0,19,0
9,0,20,0
9,0,21,0
9,0,22,0
9,0,23,0
9,1,0,0.754459
9,1,1,0.788524
9,1,2,0.818855
9,1,3,0.843268
9,1,4,0
9,1,5,0
9,1,6,0
9,1,7,0
9,1,8,0
9,1,9,0
9,1,10,0
9,1,11,0
9,1,12,0
9,1,13,0
9,1,14,0
9,1,15,0
9,1,16,0
9,1,17,0
9,1,18,0
9,1,19,0
9,1,20,0
9,1,21,0
9,1,22,0
9,1,23,0
9,2,0,0.742044
9,2,1,0.774228
9,2,2,0.802352
9,2,3,0.824455
9,2,4,0
9,2,5,0
9,2,6,0
9,2,7,0
9,2,8,0
9,2,9,0
9,2,10,0
9,2,11,0
9,2,12,0
9,2,13,0
9,2,14,0
9,2,15,0
9,2,16,0
9,2,17,0
9,2,18,0
9,2,19,0
9,2,20,0
9,2,21,0
9,2,22,0
9,2,23,0
9,3,0,0.728509
9,3,1,0.75888
9,3,2,0.784987
9,3,3,0.805111
9,3,4,0
9,3,5,0
9,3,6,0
9,3,7,0
9,3,8,0
9,3,9,0
9,3,10,0
9,3,11,0
9,3,12,0
9,3,13,0
9,3,14,0
9,3,15,0
9,3,16,0
9,3,17,0
9,3,18,0
9,3,19,0
9,3,20,0
9,3,21,0
9,3,22,0
9,3,23,0
9,4,0,0.714013
9,4,1,0.742668
9,4,2,0.766952
9,4,3,0.785378
9,4,4,0
9,4,5,0
9,4,6,0
9,4,7,0
9,4,8,0
9,4,9,0
9,4,10,0
9,4,11,0
9,4,12,0
9,4,13,0
9,4,14,0
9,4,15,0
9,4,16,0
9,4,17,0
9,4,18,0
9,4,19,0
9,4,20,0
9,4,21,0
9,4,22,0
9,4,23,0
9,5,0,0.698696
9,5,1,0.725745
9,5,2,0.748391
9,5,3,0.765354
9,5,4,0
9,5,5,0
9,5,6,0
9,5,7,0
9,5,8,0
9,5,9,0
9,5,10,0
9,5,11,0
9,5,12,0
9,5,13,0
9,5,14,0
9,5,15,0
9,5,16,0
9,5,17,0
9,5,18,0
9,5,19,0
9,5,20,0
9,5,21,0
9,5,22,0
9,5,23,0
9,6,0,0.682675
9,6,1,0.708235
9,6,2,0.729411
9,6,3,0.745109
9,6,4,0
9,6,5,0.756173
9,6,6,0.750635
9,6,7,0.738134
9,6,8,0.7196
9,6,9,0.696134
9,6,10,0.668782
9,6,11,0.638426
9,6,12,0.605759
9,6,13,0.571309
9,6,14,0.535473
9,6,15,0.498547
9,6,16,0.460755
9,6,17,0.422268
9,6,18,0.383215
9,6,19,0.343697
9,6,20,0.303794
9,6,21,0.263568
9,6,22,0
9,6,23,0
9,7,0,0.666052
9,7,1,0.690238
9,7,2,0.710097
9,7,3,0.72469
9,7,4,0
9,7,5,0.734901
9,7,6,0.729799
9,7,7,0.718221
9,7,8,0.700918
9,7,9,0.678814
9,7,10,0.652824
9,7,11,0.623754
9,7,12,0.59226
9,7,13,0.558863
9,7,14,0.523963
9,7,15,0.487866
9,7,16,0.450809
9,7,17,0.412973
9,7,18,0.3745
9,7,19,0.335501
9,7,20,0.296062
9,7,21,0.256255
9,7,22,0
9,7,23,0
9,8,0,0.648914
9,8,1,0.671833
9,8,2,0.690509
9,8,3,0.704135
9,8,4,0
9,8,5,0.713611
9,8,6,0.708883
9,8,7,0.698106
9,8,8,0.681895
9,8,9,0.661029
9,8,10,0.636308
9,8,11,0.608462
9,8,12,0.578109
9,8,13,0.545751
9,8,14,0.511787
9,8,15,0.476529
9,8,16,0.440222
9,8,17,0.403057
9,8,18,0.365185
9,8,19,0.326724
9,8,20,0.287772
9,8,21,0.248403
9,8,22,0
9,8,23,0
9,9,0,0.63133
9,9,1,0.653086
9,9,2,0.670697
9,9,3,0.683469
9,9,4,0
9,9,5,0.692308
9,9,6,0.687902
9,9,7,0.677826
9,9,8,0.662588
9,9,9,0.642849
9,9,10,0.619306
9,9,11,0.592621
9,9,12,0.563367
9,9,13,0.532028
9,9,14,0.498993
9,9,15,0.464577
9,9,16,0.429029
9,9,17,0.392549
9,9,18,0.355294
9,9,19,0.317391
9,9,20,0.278942
9,9,21,0.24003
9,9,22,0
9,9,23,0
9,10,0,0.613363
9,10,1,0.634049
9,10,2,0.650699
9,10,3,0.662713
9,10,4,0
9,10,5,0.670994
9,10,6,0.66687
9,10,7,0.657412
9,10,8,0.643044
9,10,9,0.62433
9,10,10,0.601881
9,10,11,0.576292
9,10,12,0.548094
9,10,13,0.517746
9,10,14,0.485628
9,10,15,0.452051
9,10,16,0.417267
9,10,17,0.381479
9,10,18,0.344853
9,10,19,0.307522
9,10,20,0.269592
9,10,21,0.231154
9,10,22,0
9,10,23,0
9,11,0,0.595063
9,11,1,0.614766
9,11,2,0.630545
9,11,3,0.641882
9,11,4,0
9,11,5,0.649671
9,11,6,0.645795
9,11,7,0.636885
9,11,8,0.6233
9,11,9,0.605521
9,11,10,0.584086
9,11,11,0.559529
9,11,12,0.532341
9,11,13,0.502954
9,11,14,0.471734
9,11,15,0.438988
9,11,16,0.404967
9,11,17,0.369878
9,11,18,0.33389
9,11,19,0.29714
9,11,20,0.259742
9,11,21,0.22179
9,11,22,0
9,11,23,0
9,12,0,0.576474
9,12,1,0.59527
9,12,2,0.61026
