minbound,shape,unit
-55500,38,1500
-7500,24,1500
0,24,3000

IX,IY,IZ,value
8,12,9,0.391304
8,12,10,0.434783
8,12,11,0.478261
8,12,12,0.521739
8,12,13,0.565217
8,12,14,0.608696
8,12,15,0.652174
8,12,16,0.695652
8,12,17,0.73913
8,12,18,0.782609
8,12,19,0.826087
8,12,20,0.869565
8,12,21,0.913043
8,12,22,0
8,12,23,0
8,13,0,0
8,13,1,0.0434783
8,13,2,0.0869565
8,13,3,0.130435
8,13,4,0
8,13,5,0.217391
8,13,6,0.26087
8,13,7,0.304348
8,13,8,0.347826
8,13,9,0.391304
8,13,10,0.434783
8,13,11,0.478261
8,13,12,0.521739
8,13,13,0.565217
8,13,14,0.608696
8,13,15,0.652174
8,13,16,0.695652
8,13,17,0.73913
8,13,18,0.782609
8,13,19,0.826087
8,13,20,0.869565
8,13,21,0.913043
8,13,22,0
8,13,23,0
8,14,0,0
8,14,1,0.0434783
8,14,2,0.0869565
8,14,3,0.130435
8,14,4,0
8,14,5,0.217391
8,14,6,0.26087
8,14,7,0.304348
8,14,8,0.347826
8,14,9,0.391304
8,14,10,0.434783
8,14,11,0.478261
8,14,12,0.521739
8,14,13,0.565217
8,14,14,0.608696
8,14,15,0.652174
8,14,16,0.695652
8,14,17,0.73913
8,14,18,0.782609
8,14,19,0.826087
8,14,20,0.869565
8,14,21,0.913043
8,14,22,0
8,14,23,0
8,15,0,0
8,15,1,0.0434783
8,15,2,0.0869565
8,15,3,0.130435
8,15,4,0
8,15,5,0.217391
8,15,6,0.26087
8,15,7,0.304348
8,15,8,0.347826
8,15,9,0.391304
8,15,10,0.434783
8,15,11,0.478261
8,15,12,0.521739
8,15,13,0.565217
8,15,14,0.608696
8,15,15,0.652174
8,15,16,0.695652
8,15,17,0.73913
8,15,18,0.782609
8,15,19,0.826087
8,15,20,0.869565
8,15,21,0.913043
8,15,22,0
8,15,23,0
8,16,0,0
8,16,1,0.0434783
8,16,2,0.0869565
8,16,3,0.130435
8,16,4,0
8,16,5,0.217391
8,16,6,0.26087
8,16,7,0.304348
8,16,8,0.347826
8,16,9,0.391304
8,16,10,0.434783
8,16,11,0.478261
8,16,12,0.521739
8,16,13,0.565217
8,16,14,0.608696
8,16,15,0.652174
8,16,16,0.695652
8,16,17,0.73913
8,16,18,0.782609
8,16,19,0.826087
8,16,20,0.869565
8,16,21,0.913043
8,16,22,0
8,16,23,0
8,17,0,0
8,17,1,0.0434783
8,17,2,0.0869565
8,17,3,0.130435
8,17,4,0
8,17,5,0.217391
8,17,6,0.26087
8,17,7,0.304348
8,17,8,0.347826
8,17,9,0.391304
8,17,10,0.434783
8,17,11,0.478261
8,17,12,0.521739
8,17,13,0.565217
8,17,14,0.608696
8,17,15,0.652174
8,17,16,0.695652
8,17,17,0.73913
8,17,18,0.782609
8,17,19,0.826087
8,17,20,0.869565
8,17,21,0.913043
8,17,22,0
8,17,23,0
8,18,0,0
8,18,1,0.0434783
8,18,2,0.0869565
8,18,3,0.130435
8,18,4,0
8,18,5,0.217391
8,18,6,0.26087
8,18,7,0.304348
8,18,8,0.347826
8,18,9,0.391304
8,18,10,0.434783
8,18,11,0.478261
8,18,12,0.521739
8,18,13,0.565217
8,18,14,0.608696
8,18,15,0.652174
8,18,16,0.695652
8,18,17,0.73913
8,18,18,0.782609
8,18,19,0.826087
8,18,20,0.869565
8,18,21,0.913043
8,18,22,0
8,18,23,0
8,19,0,0
8,19,1,0.0434783
8,19,2,0.0869565
8,19,3,0.130435
8,19,4,0
8,19,5,0.217391
8,19,6,0.26087
8,19,7,0.304348
8,19,8,0.347826
8,19,9,0.391304
8,19,10,0.434783
8,19,11,0.478261
8,19,12,0.521739
8,19,13,0.565217
8,19,14,0.608696
8,19,15,0.652174
8,19,16,0.695652
8,19,17,0.73913
8,19,18,0.782609
8,19,19,0.826087
8,19,20,0.869565
8,19,21,0.913043
8,19,22,0
8,19,23,0
8,20,0,0
8,20,1,0.0434783
8,20,2,0.0869565
8,20,3,0.130435
8,20,4,0
8,20,5,0
8,20,6,0
8,20,7,0
8,20,8,0
8,20,9,0
8,20,10,0
8,20,11,0
8,20,12,0
8,20,13,0
8,20,14,0
8,20,15,0
8,20,16,0
8,20,17,0
8,20,18,0
8,20,19,0
8,20,20,0
8,20,21,0
8,20,22,0
8,20,23,0
8,21,0,0
8,21,1,0.0434783
8,21,2,0.0869565
8,21,3,0.130435
8,21,4,0
8,21,5,0
8,21,6,0
8,21,7,0
8,21,8,0
8,21,9,0
8,21,10,0
8,21,11,0
8,21,12,0
8,21,13,0
8,21,14,0
8,21,15,0
8,21,16,0
8,21,17,0
8,21,18,0
8,21,19,0
8,21,20,0
8,21,21,0
8,21,22,0
8,21,23,0
8,22,0,0
8,22,1,0.0434783
8,22,2,0.0869565
8,22,3,0.130435
8,22,4,0
8,22,5,0
8,22,6,0
8,22,7,0
8,22,8,0
8,22,9,0
8,22,10,0
8,22,11,0
8,22,12,0
8,22,13,0
8,22,14,0
8,22,15,0
8,22,16,0
8,22,17,0
8,22,18,0
8,22,19,0
8,22,20,0
8,22,21,0
8,22,22,0
8,22,23,0
8,23,0,0
8,23,1,0
8,23,2,0
8,23,3,0
8,23,4,0
8,23,5,0
8,23,6,0
8,23,7,0
8,23,8,0
8,23,9,0
8,23,10,0
8,23,11,0
8,23,12,0
8,23,13,0
8,23,14,0
8,23,15,0
8,23,16,0
8,23,17,0
8,23,18,0
8,23,19,0
8,23,20,0
8,23,21,0
8,23,22,0
8,23,23,0
9,0,0,0
9,0,1,0
9,0,2,0
9,0,3,0
9,0,4,0
9,0,5,0
9,0,6,0
9,0,7,0
9,0,8,0
9,0,9,0
9,0,10,0
9,0,11,0
9,0,12,0
9,0,13,0
9,0,14,0
9,0,15,0
9,0,16,0
9,0,17,0
9,0,18,0
9,0,19,0
9,0,20,0
9,0,21,0
9,0,22,0
9,0,23,0
9,1,0,0
9,1,1,0.0434783
9,1,2,0.0869565
9,1,3,0.130435
9,1,4,0
9,1,5,0
9,1,6,0
9,1,7,0
9,1,8,0
9,1,9,0
9,1,10,0
9,1,11,0
9,1,12,0
9,1,13,0
9,1,14,0
9,1,15,0
9,1,16,0
9,1,17,0
9,1,18,0
9,1,19,0
9,1,20,0
9,1,21,0
9,1,22,0
9,1,23,0
9,2,0,0
9,2,1,0.0434783
9,2,2,0.0869565
9,2,3,0.130435
9,2,4,0
9,2,5,0
9,2,6,0
9,2,7,0
9,2,8,0
9,2,9,0
9,2,10,0
9,2,11,0
9,2,12,0
9,2,13,0
9,2,14,0
9,2,15,0
9,2,16,0
9,2,17,0
9,2,18,0
9,2,19,0
9,2,20,0
9,2,21,0
9,2,22,0
9,2,23,0
9,3,0,0
9,3,1,0.0434783
9,3,2,0.0869565
9,3,3,0.130435
9,3,4,0
9,3,5,0
9,3,6,0
9,3,7,0
9,3,8,0
9,3,9,0
9,3,10,0
9,3,11,0
9,3,12,0
9,3,13,0
9,3,14,0
9,3,15,0
9,3,16,0
9,3,17,0
9,3,18,0
9,3,19,0
9,3,20,0
9,3,21,0
9,3,22,0
9,3,23,0
9,4,0,0
9,4,1,0.0434783
9,4,2,0.0869565
9,4,3,0.130435
9,4,4,0
9,4,5,0
9,4,6,0
9,4,7,0
9,4,8,0
9,4,9,0
9,4,10,0
9,4,11,0
9,4,12,0
9,4,13,0
9,4,14,0
9,4,15,0
9,4,16,0
9,4,17,0
9,4,18,0
9,4,19,0
9,4,20,0
9,4,21,0
9,4,22,0
9,4,23,0
9,5,0,0
9,5,1,0.0434783
9,5,2,0.0869565
9,5,3,0.130435
9,5,4,0
9,5,5,0
9,5,6,0
9,5,7,0
9,5,8,0
9,5,9,0
9,5,10,0
9,5,11,0
9,5,12,0
9,5,13,0
9,5,14,0
9,5,15,0
9,5,16,0
9,5,17,0
9,5,18,0
9,5,19,0
9,5,20,0
9,5,21,0
9,5,22,0
9,5,23,0
9,6,0,0
9,6,1,0.0434783
9,6,2,0.0869565
9,6,3,0.130435
9,6,4,0
9,6,5,0.217391
9,6,6,0.26087
9,6,7,0.304348
9,6,8,0.347826
9,6,9,0.391304
9,6,10,0.434783
9,6,11,0.478261
9,6,12,0.521739
9,6,13,0.565217
9,6,14,0.608696
9,6,15,0.652174
9,6,16,0.695652
9,6,17,0.73913
9,6,18,0.782609
9,6,19,0.826087
9,6,20,0.869565
9,6,21,0.913043
9,6,22,0
9,6,23,0
9,7,0,0
9,7,1,0.0434783
9,7,2,0.0869565
9,7,3,0.130435
9,7,4,0
9,7,5,0.217391
9,7,6,0.26087
9,7,7,0.304348
9,7,8,0.347826
9,7,9,0.391304
9,7,10,0.434783
9,7,11,0.478261
9,7,12,0.521739
9,7,13,0.565217
9,7,14,0.608696
9,7,15,0.652174
9,7,16,0.695652
9,7,17,0.73913
9,7,18,0.782609
9,7,19,0.826087
9,7,20,0.869565
9,7,21,0.913043
9,7,22,0
9,7,23,0
9,8,0,0
9,8,1,0.0434783
9,8,2,0.0869565
9,8,3,0.130435
9,8,4,0
9,8,5,0.217391
9,8,6,0.26087
9,8,7,0.304348
9,8,8,0.347826
9,8,9,0.391304
9,8,10,0.434783
9,8,11,0.478261
9,8,12,0.521739
9,8,13,0.565217
9,8,14,0.608696
9,8,15,0.652174
9,8,16,0.695652
9,8,17,0.73913
9,8,18,0.782609
9,8,19,0.826087
9,8,20,0.869565
9,8,21,0.913043
9,8,22,0
9,8,23,0
9,9,0,0
9,9,1,0.0434783
9,9,2,0.0869565
9,9,3,0.130435
9,9,4,0
9,9,5,0.217391
9,9,6,0.26087
9,9,7,0.304348
9,9,8,0.347826
9,9,9,0.391304
9,9,10,0.434783
9,9,11,0.478261
9,9,12,0.521739
9,9,13,0.565217
9,9,14,0.608696
9,9,15,0.652174
9,9,16,0.695652
9,9,17,0.73913
9,9,18,0.782609
9,9,19,0.826087
9,9,20,0.869565
9,9,21,0.913043
9,9,22,0
9,9,23,0
9,10,0,0
9,10,1,0.0434783
9,10,2,0.0869565
9,10,3,0.130435
9,10,4,0
9,10,5,0.217391
9,10,6,0.26087
9,10,7,0.304348
9,10,8,0.347826
9,10,9,0.391304
9,10,10,0.434783
9,10,11,0.478261
9,10,12,0.521739
9,10,13,0.565217
9,10,14,0.608696
9,10,15,0.652174
9,10,16,0.695652
9,10,17,0.73913
9,10,18,0.782609
9,10,19,0.826087
9,10,20,0.869565
9,10,21,0.913043
9,10,22,0
9,10,23,0
9,11,0,0
9,11,1,0.0434783
9,11,2,0.0869565
9,11,3,0.130435
9,11,4,0
9,11,5,0.217391
9,11,6,0.26087
9,11,7,0.304348
9,11,8,0.347826
9,11,9,0.391304
9,11,10,0.434783
9,11,11,0.478261
9,11,12,0.521739
9,11,13,0.565217
9,11,14,0.608696
9,11,15,0.652174
9,11,16,0.695652
9,11,17,0.73913
9,11,18,0.782609
9,11,19,0.826087
9,11,20,0.869565
9,11,21,0.913043
9,11,22,0
9,11,23,0
9,12,0,0
9,12,1,0.0434783
9,12,2,0.0869565
9,12,3,0.130435
9,12,4,0
9,12,5,0.217391
9,12,6,0.26087
9,12,7,0.304348
9,12,8,0.347826
9,12,9,0.391304
9,12,10,0.434783
9,12,11,0.478261
9,12,12,0.521739
9,12,13,0.565217
9,12,14,0.608696
9,12,15,0.652174
9,12,16,0.695652
9,12,17,0.73913
9,12,18,0.782609
9,12,19,0.826087
9,12,20,0.869565
9,12,21,0.913043
9,12,22,0
9,12,23,0
9,13,0,0
9,13,1,0.0434783
9,13,2,0.0869565
9,13,3,0.130435
9,13,4,0
9,13,5,0.217391
9,13,6,0.26087
9,13,7,0.304348
9,13,8,0.347826
9,13,9,0.391304
9,13,10,0.434783
9,13,11,0.478261
9,13,12,0.521739
9,13,13,0.565217
9,13,14,0.608696
9,13,15,0.652174
9,13,16,0.695652
9,13,17,0.73913
9,13,18,0.782609
9,13,19,0.826087
9,13,20,0.869565
9,13,21,0.913043
9,13,22,0
9,13,23,0
9,14,0,0
9,14,1,0.0434783
9,14,2,0.0869565
9,14,3,0.130435
9,14,4,0
9,14,5,0.217391
9,14,6,0.26087
9,14,7,0.304348
9,14,8,0.347826
9,14,9,0.391304
9,14,10,0.434783
9,14,11,0.478261
9,14,12,0.521739
9,14,13,0.565217
9,14,14,0.608696
9,14,15,0.652174
9,14,16,0.695652
9,14,17,0.73913
9,14,18,0.782609
9,14,19,0.826087
9,14,20,0.869565
9,14,21,0.913043
9,14,22,0
9,14,23,0
9,15,0,0
9,15,1,0.0434783
9,15,2,0.0869565
9,15,3,0.130435
9,15,4,0
9,15,5,0.217391
9,15,6,0.26087
9,15,7,0.304348
9,15,8,0.347826
9,15,9,0.391304
9,15,10,0.434783
9,15,11,0.478261
9,15,12,0.521739
9,15,13,0.565217
9,15,14,0.608696
9,15,15,0.652174
9,15,16,0.695652
9,15,17,0.73913
9,15,18,0.782609
9,15,19,0.826087
9,15,20,0.869565
9,15,21,0.913043
9,15,22,0
9,15,23,0
9,16,0,0
9,16,1,0.0434783
9,16,2,0.0869565
9,16,3,0.130435
9,16,4,0
9,16,5,0.217391
9,16,6,0.26087
9,16,7,0.304348
9,16,8,0.347826
9,16,9,0.391304
9,16,10,0.434783
9,16,11,0.478261
9,16,12,0.521739
9,16,13,0.565217
9,16,14,0.608696
9,16,15,0.652174
9,16,16,0.695652
9,16,17,0.73913
9,16,18,0.782609
9,16,19,0.826087
9,16,20,0.869565
9,16,21,0.913043
9,16,22,0
9,16,23,0
9,17,0,0
9,17,1,0.0434783
9,17,2,0.0869565
9,17,3,0.130435
9,17,4,0
9,17,5,0.217391
9,17,6,0.26087
9,17,7,0.304348
9,17,8,0.347826
9,17,9,0.391304
9,17,10,0.434783
9,17,11,0.478261
9,17,12,0.521739
9,17,13,0.565217
9,17,14,0.608696
9,17,15,0.652174
9,17,16,0.695652
9,17,17,0.73913
9,17,18,0.782609
9,17,19,0.826087
9,17,20,0.869565
9,17,21,0.913043
9,17,22,0
9,17,23,0
9,18,0,0
9,18,1,0.0434783
9,18,2,0.0869565
9,18,3,0.130435
9,18,4,0
9,18,5,0.217391
9,18,6,0.26087
9,18,7,0.304348
9,18,8,0.347826
9,18,9,0.391304
9,18,10,0.434783
9,18,11,0.478261
9,18,12,0.521739
9,18,13,0.565217
9,18,14,0.608696
9,18,15,0.652174
9,18,16,0.695652
9,18,17,0.73913
9,18,18,0.782609
9,18,19,0.826087
9,18,20,0.869565
9,18,21,0.913043
9,18,22,0
9,18,23,0
9,19,0,0
9,19,1,0.0434783
9,19,2,0.0869565
9,19,3,0.130435
9,19,4,0
9,19,5,0.217391
9,19,6,0.26087
9,19,7,0.304348
9,19,8,0.347826
9,19,9,0.391304
9,19,10,0.434783
9,19,11,0.478261
9,19,12,0.521739
9,19,13,0.565217
9,19,14,0.608696
9,19,15,0.652174
9,19,16,0.695652
9,19,17,0.73913
9,19,18,0.782609
9,19,19,0.826087
9,19,20,0.869565
9,19,21,0.913043
9,19,22,0
9,19,23,0
9,20,0,0
9,20,1,0.0434783
9,20,2,0.0869565
9,20,3,0.130435
9,20,4,0
9,20,5,0
9,20,6,0
9,20,7,0
9,20,8,0
9,20,9,0
9,20,10,0
9,20,11,0
9,20,12,0
9,20,13,0
9,20,14,0
9,20,15,0
9,20,16,0
9,20,17,0
9,20,18,0
9,20,19,0
9,20,20,0
9,20,21,0
9,20,22,0
9,20,23,0
9,21,0,0
9,21,1,0.0434783
9,21,2,0.0869565
9,21,3,0.130435
9,21,4,0
9,21,5,0
9,21,6,0
9,21,7,0
9,21,8,0
9,21,9,0
9,21,10,0
9,21,11,0
9,21,12,0
9,21,13,0
9,21,14,0
9,21,15,0
9,21,16,0
9,21,17,0
9,21,18,0
9,21,19,0
9,21,20,0
9,21,21,0
9,21,22,0
9,21,23,0
9,22,0,0
9,22,1,0.0434783
9,22,2,0.0869565
9,22,3,0.130435
9,22,4,0
9,22,5,0
9,22,6,0
9,22,7,0
9,22,8,0
9,22,9,0
9,22,10,0
9,22,11,0
9,22,12,0
9,22,13,0
9,22,14,0
9,22,15,0
9,22,16,0
9,22,17,0
9,22,18,0
9,22,19,0
9,22,20,0
9,22,21,0
9,22,22,0
9,22,23,0
9,23,0,0
9,23,1,0
9,23,2,0
9,23,3,0
9,23,4,0
9,23,5,0
9,23,6,0
9,23,7,0
9,23,8,0
9,23,9,0
9,23,10,0
9,23,11,0
9,23,12,0
9,23,13,0
9,23,14,0
9,23,15,0
9,23,16,0
9,23,17,0
9,23,18,0
9,23,19,0
9,23,20,0
9,23,21,0
9,23,22,0
9,23,23,0
10,0,0,0
10,0,1,0
10,0,2,0
10,0,3,0
10,0,4,0
10,0,5,0
10,0,6,0
10,0,7,0
10,0,8,0
10,0,9,0
10,0,10,0
10,0,11,0
10,0,12,0
10,0,13,0
10,0,14,0
10,0,15,0
10,0,16,0
10,0,17,0
10,0,18,0
10,0,19,0
10,0,20,0
10,0,21,0
10,0,22,0
10,0,23,0
10,1,0,0
10,1,1,0.0434783
10,1,2,0.0869565
10,1,3,0.130435
10,1,4,0
10,1,5,0
10,1,6,0
10,1,7,0
10,1,8,0
10,1,9,0
10,1,10,0
10,1,11,0
10,1,12,0
10,1,13,0
10,1,14,0
10,1,15,0
10,1,16,0
10,1,17,0
10,1,18,0
10,1,19,0
10,1,20,0
10,1,21,0
10,1,22,0
10,1,23,0
10,2,0,0
10,2,1,0.0434783
10,2,2,0.0869565
10,2,3,0.130435
10,2,4,0
10,2,5,0
10,2,6,0
10,2,7,0
10,2,8,0
10,2,9,0
10,2,10,0
10,2,11,0
10,2,12,0
10,2,13,0
10,2,14,0
10,2,15,0
10,2,16,0
10,2,17,0
10,2,18,0
10,2,19,0
10,2,20,0
10,2,21,0
10,2,22,0
10,2,23,0
10,3,0,0
10,3,1,0.0434783
10,3,2,0.0869565
10,3,3,0.130435
10,3,4,0
10,3,5,0
10,3,6,0
10,3,7,0
10,3,8,0
10,3,9,0
10,3,10,0
10,3,11,0
10,3,12,0
10,3,13,0
10,3,14,0
10,3,15,0
10,3,16,0
10,3,17,0
10,3,18,0
10,3,19,0
10,3,20,0
10,3,21,0
10,3,22,0
10,3,23,0
10,4,0,0
10,4,1,0.0434783
10,4,2,0.0869565
10,4,3,0.130435
10,4,4,0
10,4,5,0
10,4,6,0
10,4,7,0
10,4,8,0
10,4,9,0
10,4,10,0
10,4,11,0
10,4,12,0
10,4,13,0
10,4,14,0
10,4,15,0
10,4,16,0
10,4,17,0
10,4,18,0
10,4,19,0
10,4,20,0
10,4,21,0
10,4,22,0
10,4,23,0
10,5,0,0
10,5,1,0.0434783
10,5,2,0.0869565
10,5,3,0.130435
10,5,4,0
10,5,5,0
10,5,6,0
10,5,7,0
10,5,8,0
10,5,9,0
10,5,10,0
10,5,11,0
10,5,12,0
10,5,13,0
10,5,14,0
10,5,15,0
10,5,16,0
10,5,17,0
10,5,18,0
10,5,19,0
10,5,20,0
10,5,21,0
10,5,22,0
10,5,23,0
10,6,0,0
10,6,1,0.0434783
10,6,2,0.0869565
10,6,3,0.130435
10,6,4,0
10,6,5,0.217391
10,6,6,0.26087
10,6,7,0.304348
10,6,8,0.347826
10,6,9,0.391304
10,6,10,0.434783
10,6,11,0.478261
10,6,12,0.521739
10,6,13,0.565217
10,6,14,0.608696
10,6,15,0.652174
10,6,16,0.695652
10,6,17,0.73913
10,6,18,0.782609
10,6,19,0.826087
10,6,20,0.869565
10,6,21,0.913043
10,6,22,0
10,6,23,0
10,7,0,0
10,7,1,0.0434783
10,7,2,0.0869565
10,7,3,0.130435
10,7,4,0
10,7,5,0.217391
10,7,6,0.26087
10,7,7,0.304348
10,7,8,0.347826
10,7,9,0.391304
10,7,10,0.434783
10,7,11,0.478261
10,7,12,0.521739
10,7,13,0.565217
10,7,14,0.608696
10,7,15,0.652174
10,7,16,0.695652
10,7,17,0.73913
10,7,18,0.782609
10,7,19,0.826087
10,7,20,0.869565
10,7,21,0.913043
10,7,22,0
10,7,23,0
10,8,0,0
10,8,1,0.0434783
10,8,2,0.0869565
10,8,3,0.130435
10,8,4,0
10,8,5,0.217391
10,8,6,0.26087
10,8,7,0.304348
10,8,8,0.347826
10,8,9,0.391304
10,8,10,0.434783
10,8,11,0.478261
10,8,12,0.521739
10,8,13,0.565217
10,8,14,0.608696
10,8,15,0.652174
10,8,16,0.695652
10,8,17,0.73913
10,8,18,0.782609
10,8,19,0.826087
10,8,20,0.869565
10,8,21,0.913043
10,8,22,0
10,8,23,0
10,9,0,0
10,9,1,0.0434783
10,9,2,0.0869565
10,9,3,0.130435
10,9,4,0
10,9,5,0.217391
10,9,6,0.26087
10,9,7,0.304348
10,9,8,0.347826
10,9,9,0.391304
10,9,10,0.434783
10,9,11,0.478261
10,9,12,0.521739
10,9,13,0.565217
10,9,14,0.608696
10,9,15,0.652174
10,9,16,0.695652
10,9,17,0.73913
10,9,18,0.782609
10,9,19,0.826087
10,9,20,0.869565
10,9,21,0.913043
10,9,22,0
10,9,23,0
10,10,0,0
10,10,1,0.0434783
10,10,2,0.0869565
10,10,3,0.130435
10,10,4,0
10,10,5,0.217391
10,10,6,0.26087
10,10,7,0.304348
10,10,8,0.347826
10,10,9,0.391304
10,10,10,0.434783
10,10,11,0.478261
10,10,12,0.521739
10,10,13,0.565217
10,10,14,0.608696
10,10,15,0.652174
10,10,16,0.695652
10,10,17,0.73913
10,10,18,0.782609
10,10,19,0.826087
10,10,20,0.869565
10,10,21,0.913043
10,10,22,0
10,10,23,0
10,11,0,0
10,11,1,0.0434783
10,11,2,0.0869565
10,11,3,0.130435
10,11,4,0
10,11,5,0.217391
10,11,6,0.26087
10,11,7,0.304348
10,11,8,0.347826
10,11,9,0.391304
10,11,10,0.434783
10,11,11,0.478261
10,11,12,0.521739
10,11,13,0.565217
10,11,14,0.608696
10,11,15,0.652174
10,11,16,0.695652
10,11,17,0.73913
10,11,18,0.782609
10,11,19,0.826087
10,11,20,0.869565
10,11,21,0.913043
10,11,22,0
10,11,23,0
10,12,0,0
10,12,1,0.0434783
10,12,2,0.0869565
10,12,3,0.130435
10,12,4,0
10,12,5,0.217391
10,12,6,0.26087
10,12,7,0.304348
10,12,8,0.347826
10,12,9,0.391304
10,12,10,0.434783
10,12,11,0.478261
10,12,12,0.521739
10,12,13,0.565217
10,12,14,0.608696
10,12,15,0.652174
10,12,16,0.695652
10,12,17,0.73913
10,12,18,0.782609
10,12,19,0.826087
10,12,20,0.869565
10,12,21,0.913043
10,12,22,0
10,12,23,0
10,13,0,0
10,13,1,0.0434783
10,13,2,0.0869565
10,13,3,0.130435
10,13,4,0
10,13,5,0.217391
10,13,6,0.26087
10,13,7,0.304348
10,13,8,0.347826
10,13,9,0.391304
10,13,10,0.434783
10,13,11,0.478261
10,13,12,0.521739
10,13,13,0.565217
10,13,14,0.608696
10,13,15,0.652174
10,13,16,0.695652
10,13,17,0.73913
10,13,18,0.782609
10,13,19,0.826087
10,13,20,0.869565
10,13,21,0.913043
10,13,22,0
10,13,23,0
10,14,0,0
10,14,1,0.0434783
10,14,2,0.0869565
10,14,3,0.130435
10,14,4,0
10,14,5,0.217391
10,14,6,0.26087
10,14,7,0.304348
10,14,8,0.347826
10,14,9,0.391304
10,14,10,0.434783
10,14,11,0.478261
10,14,12,0.521739
10,14,13,0.565217
10,14,14,0.608696
10,14,15,0.652174
10,14,16,0.695652
10,14,17,0.73913
10,14,18,0.782609
10,14,19,0.826087
10,14,20,0.869565
10,14,21,0.913043
10,14,22,0
10,14,23,0
10,15,0,0
10,15,1,0.0434783
10,15,2,0.0869565
10,15,3,0.130435
10,15,4,0
10,15,5,0.217391
10,15,6,0.26087
10,15,7,0.304348
10,15,8,0.347826
10,15,9,0.391304
10,15,10,0.434783
10,15,11,0.478261
10,15,12,0.521739
10,15,13,0.565217
10,15,14,0.608696
10,15,15,0.652174
10,15,16,0.695652
10,15,17,0.73913
10,15,18,0.782609
10,15,19,0.826087
10,15,20,0.869565
10,15,21,0.913043
10,15,22,0
10,15,23,0
10,16,0,0
10,16,1,0.0434783
10,16,2,0.0869565
10,16,3,0.130435
10,16,4,0
10,16,5,0.217391
10,16,6,0.26087
10,16,7,0.304348
10,16,8,0.347826
10,16,9,0.391304
10,16,10,0.434783
10,16,11,0.478261
10,16,12,0.521739
10,16,13,0.565217
10,16,14,0.608696
10,16,15,0.652174
10,16,16,0.695652
10,16,17,0.73913
10,16,18,0.782609
10,16,19,0.826087
10,16,20,0.869565
10,16,21,0.913043
10,16,22,0
10,16,23,0
10,17,0,0
10,17,1,0.0434783
10,17,2,0.0869565
10,17,3,0.130435
10,17,4,0
10,17,5,0.217391
10,17,6,0.26087
10,17,7,0.304348
10,17,8,0.347826
10,17,9,0.391304
10,17,10,0.434783
10,17,11,0.478261
10,17,12,0.521739
10,17,13,0.565217
10,17,14,0.608696
10,17,15,0.652174
10,17,16,0.695652
10,17,17,0.73913
10,17,18,0.782609
10,17,19,0.826087
10,17,20,0.869565
10,17,21,0.913043
10,17,22,0
10,17,23,0
10,18,0,0
10,18,1,0.0434783
10,18,2,0.0869565
10,18,3,0.130435
10,18,4,0
10,18,5,0.217391
10,18,6,0.26087
10,18,7,0.304348
10,18,8,0.347826
10,18,9,0.391304
10,18,10,0.434783
10,18,11,0.478261
10,18,12,0.521739
10,18,13,0.565217
10,18,14,0.608696
10,18,15,0.652174
10,18,16,0.695652
10,18,17,0.73913
10,18,18,0.782609
10,18,19,0.826087
10,18,20,0.869565
10,18,21,0.913043
10,18,22,0
10,18,23,0
10,19,0,0
10,19,1,0.0434783
10,19,2,0.0869565
10,19,3,0.130435
10,19,4,0
10,19,5,0.217391
10,19,6,0.26087
10,19,7,0.304348
10,19,8,0.347826
10,19,9,0.391304
10,19,10,0.434783
10,19,11,0.478261
10,19,12,0.521739
10,19,13,0.565217
10,19,14,0.608696
10,19,15,0.652174
10,19,16,0.695652
10,19,17,0.73913
10,19,18,0.782609
10,19,19,0.826087
10,19,20,0.869565
10,19,21,0.913043
10,19,22,0
10,19,23,0
10,20,0,0
10,20,1,0.0434783
10,20,2,0.0869565
10,20,3,0.130435
10,20,4,0
10,20,5,0
10,20,6,0
10,20,7,0
10,20,8,0
10,20,9,0
10,20,10,0
10,20,11,0
10,20,12,0
10,20,13,0
10,20,14,0
10,20,15,0
10,20,16,0
10,20,17,0
10,20,18,0
10,20,19,0
10,20,20,0
10,20,21,0
10,20,22,0
10,20,23,0
10,21,0,0
10,21,1,0.0434783
10,21,2,0.0869565
10,21,3,0.130435
10,21,4,0
10,21,5,0
10,21,6,0
10,21,7,0
10,21,8,0
10,21,9,0
10,21,10,0
10,21,11,0
10,21,12,0
10,21,13,0
10,21,14,0
10,21,15,0
10,21,16,0
10,21,17,0
10,21,18,0
10,21,19,0
10,21,20,0
10,21,21,0
10,21,22,0
10,21,23,0
10,22,0,0
10,22,1,0.0434783
10,22,2,0.0869565
10,22,3,0.130435
10,22,4,0
10,22,5,0
10,22,6,0
10,22,7,0
10,22,8,0
10,22,9,0
10,22,10,0
10,22,11,0
10,22,12,0
10,22,13,0
10,22,14,0
10,22,15,0
10,22,16,0
10,22,17,0
10,22,18,0
10,22,19,0
10,22,20,0
10,22,21,0
10,22,22,0
10,22,23,0
10,23,0,0
10,23,1,0
10,23,2,0
10,23,3,0
10,23,4,0
10,23,5,0
10,23,6,0
10,23,7,0
10,23,8,0
10,23,9,0
10,23,10,0
10,23,11,0
10,23,12,0
10,23,13,0
10,23,14,0
10,23,15,0
10,23,16,0
10,23,17,0
10,23,18,0
10,23,19,0
10,23,20,0
10,23,21,0
10,23,22,0
10,23,23,0
11,0,0,0
11,0,1,0
11,0,2,0
11,0,3,0
11,0,4,0
11,0,5,0
11,0,6,0
11,0,7,0
11,0,8,0
11,0,9,0
